File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_interface::get_dev_megasas(smart_device_list & devlist),51,43,30,14,3,2,5,50,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::scan_smart_devices(smart_device_list & devlist, const char * type, const char * pattern )",33,22,16,10,5,1,6,47,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::get_ata_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::get_scsi_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_interface::missing_option(const char * opt),3,3,3,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::megasas_dcmd_cmd(int bus_no, uint32_t opcode, void *buf, size_t bufsize, uint8_t *mbox, size_t mboxlen, uint8_t *statusp)",52,46,36,11,6,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::megasas_pd_add_list(int bus_no, smart_device_list & devlist)",33,27,19,9,1,1,5,31,
F:\benchmark\smartmontools-6.4\os_linux.cpp,get_kernel_release(),9,9,6,6,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_interface::autodetect_smart_device(const char * name),78,44,29,27,16,0,18,97,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::get_custom_smart_device(const char * name, const char * type)",98,81,57,39,9,1,8,16,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_interface::get_valid_custom_dev_types_str(),6,6,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,smart_interface::init(),3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,"printwarning(int msgNo, const char *extra)",16,15,11,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,guess_device_type(const char *dev_name),23,18,11,12,5,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,"get_dev_names(char ***names, const char *prefix)",44,41,34,13,3,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,"make_device_names(char ***devlist, const char *name)",7,7,4,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,"deviceopen(const char *pathname, char *type)",10,10,7,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,deviceclose(int fd),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,"ata_command_interface(int fd, smart_command_set command, int select, char *data)",164,146,117,32,12,7,6,100,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,"do_scsi_cmnd_io(int fd, struct scsi_cmnd_io * iop, int report)",64,57,41,12,7,0,0,0,
F:\benchmark\smartmontools-6.4\os_netbsd.cpp,print_smartctl_examples(),26,25,7,0,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,"printwarning(int msgNo, const char *extra)",16,15,11,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,guess_device_type(const char *dev_name),23,18,11,12,5,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,"get_dev_names(char ***names, const char *prefix)",47,44,36,14,3,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,"make_device_names(char ***devlist, const char *name)",7,7,4,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,"deviceopen(const char *pathname, char *type)",10,10,7,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,deviceclose(int fd),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,"ata_command_interface(int fd, smart_command_set command, int select, char *data)",174,157,130,28,9,5,8,92,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,"do_scsi_cmnd_io(int fd, struct scsi_cmnd_io * iop, int report)",55,48,37,8,7,1,0,2,
F:\benchmark\smartmontools-6.4\os_openbsd.cpp,print_smartctl_examples(),26,25,7,0,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,unsupported(),24,20,11,1,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,print_smartctl_examples(),25,25,5,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,guess_device_type(const char* dev_name),15,15,9,8,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"make_device_names(char*** devlist, const char* name)",5,5,5,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"deviceopen(const char *pathname, char *type)",5,5,3,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,deviceclose(int fd),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"ata_command_interface(int fd,smart_command_set command,int select,char *data)",194,189,166,21,0,0,5,31,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"do_scsi_cmnd_io(int fd,struct scsi_cmnd_io * iop,int report)",6,6,6,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"ata_sense_data(void *sdata,int *error,int *key,int *asc,int *ascq)",19,19,15,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"ata_interpret_sense(struct cam_pass_thru *cpt,void *sense,int *status,int rcount)",151,151,81,38,0,41,0,149,
F:\benchmark\smartmontools-6.4\os_qnxnto.cpp,"ata_pass_thru(int fd,struct cam_pass_thru *pcpt)",26,26,21,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,printwarning(int which),19,15,6,5,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,print_smartctl_examples(),21,21,5,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"isdevtype(const char *dev_name, const char *table[], int tsize)",19,15,11,8,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,isscsidev(const char *path),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,isatadev(const char *path),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,guess_device_type(const char* dev_name),7,7,4,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"addpath(const char *path, struct pathlist *res)",11,11,8,6,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"grokdir(const char *dir, struct pathlist *res, int testfun(const char *))",48,39,27,17,6,0,3,20,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"make_device_names(char*** devlist, const char* name)",26,20,16,9,3,0,3,15,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"deviceopen(const char *pathname, char *type)",7,7,4,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,deviceclose(int fd),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,swap_sector(void *p),7,7,6,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"ata_command_interface(int fd, smart_command_set command, int select, char *data)",54,47,28,20,2,1,5,40,
F:\benchmark\smartmontools-6.4\os_solaris.cpp,"do_scsi_cmnd_io(int fd, struct scsi_cmnd_io * iop, int report)",93,82,54,19,10,1,1,16,
F:\benchmark\smartmontools-6.4\os_win32.cpp,is_wow64(),10,10,6,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_interface::get_os_version_str(),83,71,48,19,9,1,3,17,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_interface::get_timer_usec(),15,12,8,8,3,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,is_permissive(),7,7,6,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,drive_letter(const char * s),6,6,2,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,skipdev(const char * s),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_smart_interface::get_ata_device(const char * name, const char * type)",7,7,5,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_smart_interface::get_scsi_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,sdxy_to_phydrive(const char (& xy)[2+1]),5,5,4,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_dev_type(const char * name, int & phydrive)",26,23,17,13,3,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_smart_interface::get_custom_smart_device(const char * name, const char * type)",92,75,55,24,7,0,10,30,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_interface::get_valid_custom_dev_types_str(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_interface::autodetect_smart_device(const char * name),39,28,19,19,8,0,3,16,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_smart_interface::scan_smart_devices(smart_device_list & devlist, const char * type, const char * pattern )",156,125,79,34,15,0,16,85,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_interface::get_app_examples(const char * appname),32,32,3,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_interface::disable_system_auto_standby(bool disable),18,17,11,9,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"print_ide_regs(const IDEREGS * r, int out)",4,4,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"print_ide_regs_io(const IDEREGS * ri, const IDEREGS * ro)",5,5,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"smart_get_version(HANDLE hdevice, GETVERSIONINPARAMS_EX * ata_version_ex = 0)",29,24,14,7,4,0,1,4,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"smart_ioctl(HANDLE hdevice, IDEREGS * regs, char * data, unsigned datasize, int port)",93,71,49,17,13,4,9,82,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"ide_pass_through_ioctl(HANDLE hdevice, IDEREGS * regs, char * data, unsigned datasize)",69,59,44,18,7,1,3,16,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"ata_pass_through_ioctl(HANDLE hdevice, IDEREGS * regs, IDEREGS * prev_regs, char * data, int datasize)",100,84,67,20,11,2,5,23,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"ata_via_scsi_miniport_smart_ioctl(HANDLE hdevice, IDEREGS * regs, char * data, int datasize)",123,108,76,20,8,2,7,31,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"ata_via_3ware_miniport_ioctl(HANDLE hdevice, IDEREGS * regs, char * data, int datasize, int port)",54,47,39,11,6,1,1,3,
F:\benchmark\smartmontools-6.4\os_win32.cpp,update_3ware_devicemap_ioctl(HANDLE hdevice),28,27,21,8,1,1,0,1,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_clipboard(char * data, int datasize)",16,16,13,6,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"run_cmd(const char * cmd, char * dataout, int outsize)",50,44,33,12,2,5,4,24,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"findstr(const char * str, const char * sub)",3,3,3,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"copy_swapped(unsigned char * dest, const char * src, int destsize)",8,8,6,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_tw_cli_device::win_tw_cli_device(smart_interface * intf, const char * dev_name, const char * req_type)",3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_tw_cli_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_tw_cli_device::open(),100,89,66,27,5,13,6,73,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_tw_cli_device::close(),3,3,3,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_tw_cli_device::ata_command_interface(smart_command_set command, int , char * data)",22,21,12,10,0,1,1,10,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"storage_query_property_ioctl(HANDLE hdevice, STORAGE_DEVICE_DESCRIPTOR_DATA * data)",27,25,13,5,2,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"storage_predict_failure_ioctl(HANDLE hdevice, char * data = 0)",25,23,12,6,2,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,is_sat(const STORAGE_DEVICE_DESCRIPTOR_DATA * data),6,6,4,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,is_intel_raid_volume(const STORAGE_DEVICE_DESCRIPTOR_DATA * data),9,9,6,7,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_controller_type(HANDLE hdevice, bool admin, GETVERSIONINPARAMS_EX * ata_version_ex)",47,31,15,19,9,3,7,47,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_controller_type(const char * path, GETVERSIONINPARAMS_EX * ata_version_ex = 0)",16,16,11,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_phy_drive_type(int drive, GETVERSIONINPARAMS_EX * ata_version_ex)",4,4,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,get_phy_drive_type(int drive),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,get_log_drive_type(int drive),4,4,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_identify_from_device_property(HANDLE hdevice, ata_identify_device * id)",38,28,19,11,7,3,3,34,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_serial_from_wmi(int drive, ata_identify_device * id)",21,17,12,7,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"get_usb_id(int drive, unsigned short & vendor_id, unsigned short & product_id)",109,79,53,28,17,0,13,74,
F:\benchmark\smartmontools-6.4\os_win32.cpp,get_device_power_state(HANDLE hdevice),15,12,9,5,1,0,2,20,
F:\benchmark\smartmontools-6.4\os_win32.cpp,ata_get_def_options(),3,2,2,1,0,1,1,6,
F:\benchmark\smartmontools-6.4\os_win32.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_smart_device::close(),6,6,5,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_ata_device::win_ata_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_ata_device::open(),28,23,16,12,1,0,4,33,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_ata_device::open(int phydrive, int logdrive, const char * options, int port)",116,92,59,25,11,0,13,67,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_ata_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",317,248,162,71,27,2,42,286,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_ata_device::ata_identify_is_cached() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,csmi_device::get_phy_info(CSMI_SAS_PHY_INFO & phy_info),50,41,32,11,7,0,2,10,
F:\benchmark\smartmontools-6.4\os_win32.cpp,csmi_device::get_ports_used(),28,24,14,9,3,0,1,6,
F:\benchmark\smartmontools-6.4\os_win32.cpp,csmi_device::select_port(int port),54,45,26,21,7,0,2,8,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"csmi_ata_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",94,78,59,12,8,2,8,33,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_csmi_device::win_csmi_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_csmi_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_csmi_device::close(),6,6,5,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_csmi_device::open_scsi(),33,26,17,8,5,0,2,5,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_csmi_device::open(),11,8,6,5,2,0,1,6,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_csmi_device::csmi_ioctl(unsigned code, IOCTL_HEADER * csmi_buffer, unsigned csmi_bufsiz)",49,40,24,14,5,0,4,8,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_scsi_device::win_scsi_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_scsi_device::open(),35,29,21,15,1,0,5,41,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_scsi_device::open(int pd_num, int ld_num, int tape_num, int )",24,22,15,5,1,0,1,2,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"scsi_pass_through_indirect(HANDLE h, SCSI_PASS_THROUGH_DIRECT_WITH_BUFFER * sbd)",39,32,26,8,6,0,1,4,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_scsi_device::scsi_pass_through(struct scsi_cmnd_io * iop),121,107,70,24,12,1,2,17,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"scsi_pass_through_direct(HANDLE fd, UCHAR targetid, struct scsi_cmnd_io * iop)",123,106,70,24,13,1,4,23,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_areca_scsi_device::win_areca_scsi_device(smart_interface * intf, const char * dev_name, int disknum, int encnum)",5,5,5,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_scsi_device::open(),21,19,9,5,2,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_scsi_device::autodetect_open(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_scsi_device::arcmsr_do_scsi_io(struct scsi_cmnd_io * iop),15,12,8,4,2,0,1,2,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_scsi_device::arcmsr_lock(),19,14,10,5,4,0,1,4,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_scsi_device::arcmsr_unlock(),8,7,5,2,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_areca_ata_device::win_areca_ata_device(smart_interface * intf, const char * dev_name, int disknum, int encnum)",5,5,5,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_ata_device::open(),21,19,9,5,2,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_ata_device::autodetect_open(),24,17,13,5,4,1,3,13,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_ata_device::arcmsr_do_scsi_io(struct scsi_cmnd_io * iop),15,12,8,4,2,0,1,2,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_ata_device::arcmsr_lock(),19,14,10,5,4,0,1,4,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_areca_ata_device::arcmsr_unlock(),8,7,5,2,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,"win_aacraid_device::win_aacraid_device(smart_interface * intf, const char *dev_name, unsigned ctrnum, unsigned target, unsigned lun)",3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_aacraid_device::open(),16,14,6,5,2,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,win_aacraid_device::scsi_pass_through(struct scsi_cmnd_io *iop),129,123,81,21,6,0,0,0,
F:\benchmark\smartmontools-6.4\os_win32.cpp,smart_interface::init(),12,9,6,1,1,0,2,13,
F:\benchmark\smartmontools-6.4\os_win32.cpp,get_exe_dir(),15,12,8,5,0,0,3,11,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"sat_device::sat_device(smart_interface * intf, scsi_device * scsidev, const char * req_type, int passthrulen , bool enable_auto )",10,9,5,2,1,2,0,10,
F:\benchmark\smartmontools-6.4\scsiata.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"sat_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",238,211,156,39,11,16,16,179,
F:\benchmark\smartmontools-6.4\scsiata.cpp,sat_device::scsi_pass_through(scsi_cmnd_io * iop),7,7,6,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,sat_device::autodetect_open(),26,19,17,5,5,0,2,6,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"has_sat_pass_through(ata_device * dev, bool packet_interface = false)",11,8,8,1,0,0,3,22,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"sg_scsi_normalize_sense(const unsigned char * sensep, int sb_len, struct sg_scsi_sense_hdr * sshp)",30,30,17,14,0,2,0,6,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"scsi_pass_through_and_check(scsi_device * scsidev, scsi_cmnd_io * iop, const char * msg = """")",26,20,16,7,3,0,3,7,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbcypress_device::usbcypress_device(smart_interface * intf, scsi_device * scsidev, const char * req_type, unsigned char signature)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbcypress_device::ata_command_interface(smart_command_set command, int select, char *data)",230,195,159,38,15,35,20,314,
F:\benchmark\smartmontools-6.4\scsiata.cpp,isprint_string(const char *s),7,7,5,4,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"has_usbcypress_pass_through(ata_device * atadev, const char *manufacturer, const char *product)",27,20,13,11,4,0,3,24,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbjmicron_device::usbjmicron_device(smart_interface * intf, scsi_device * scsidev, const char * req_type, bool prolific, bool ata_48bit_support, int port)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,usbjmicron_device::open(),28,23,16,9,3,0,2,8,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbjmicron_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",114,94,68,23,13,1,7,60,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbjmicron_device::get_registers(unsigned short addr, unsigned char * buf, unsigned short size)",33,29,27,3,3,0,1,2,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbprolific_device::usbprolific_device(smart_interface * intf, scsi_device * scsidev, const char * req_type)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbprolific_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",106,78,62,13,11,28,17,293,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbsunplus_device::usbsunplus_device(smart_interface * intf, scsi_device * scsidev, const char * req_type)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"usbsunplus_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",115,97,79,16,14,3,4,31,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"smart_interface::get_sat_device(const char * type, scsi_device * scsidev)",61,56,40,19,5,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"smart_interface::autodetect_sat_device(scsi_device * scsidev, const unsigned char * inqdata, unsigned inqsize)",12,9,6,6,2,2,1,6,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"format_usb_id(int vendor_id, int product_id, int version)",5,5,3,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsiata.cpp,"smart_interface::get_usb_dev_type_by_id(int vendor_id, int product_id, int version )",28,23,15,7,4,0,1,6,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,supported_vpd_pages::supported_vpd_pages(scsi_device * device),13,12,9,2,1,1,0,7,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,supported_vpd_pages::is_supported(int vpd_page_num) const,8,6,4,4,0,0,2,20,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"dStrHex(const char* str, int len, int no_ascii)",49,47,36,8,2,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,scsi_get_opcode_name(UINT8 opcode),15,14,10,7,1,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsi_do_sense_disect(const struct scsi_cmnd_io * io_buf, struct scsi_sense_disect * out)",19,18,15,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,scsiSimpleSenseFilter(const struct scsi_sense_disect * sinfo),34,34,16,17,0,1,0,5,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,scsiErrString(int scsiErr),31,31,16,16,0,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsi_vpd_dev_id_iter(const unsigned char * initial_desig_desc, int page_len, int * off, int m_assoc, int m_desig_type, int m_code_set)",21,20,15,8,1,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsi_decode_lu_dev_id(const unsigned char * b, int blen, char * s, int slen, int * transport)",111,107,73,41,2,12,2,59,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiLogSense(scsi_device * device, int pagenum, int subpagenum, UINT8 *pBuf, int bufLen, int known_resp_len)",83,75,59,25,4,4,4,55,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiLogSelect(scsi_device * device, int pcr, int sp, int pc, int pagenum, int subpagenum, UINT8 *pBuf, int bufLen)",27,25,24,3,2,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiModeSense(scsi_device * device, int pagenum, int subpagenum, int pc, UINT8 *pBuf, int bufLen)",44,41,34,12,3,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiModeSelect(scsi_device * device, int sp, UINT8 *pBuf, int bufLen)",34,32,29,7,2,4,0,35,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiModeSense10(scsi_device * device, int pagenum, int subpagenum, int pc, UINT8 *pBuf, int bufLen)",43,40,34,10,3,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiModeSelect10(scsi_device * device, int sp, UINT8 *pBuf, int bufLen)",35,33,30,7,2,4,0,35,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiStdInquiry(scsi_device * device, UINT8 *pBuf, int bufLen)",26,24,22,5,2,0,0,0,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiInquiryVpd(scsi_device * device, int vpd_page, UINT8 *pBuf, int bufLen)",56,50,35,16,4,2,2,37,
F:\benchmark\smartmontools-6.4\scsicmds.cpp,"scsiRequestSense(scsi_device * device, struct scsi_sense_disect * sense_info)",74,70,54,17,2,1,2,19,
