File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,"ComputePitch( DXGI_FORMAT fmt, size_t width, size_t height, size_t& rowPitch, size_t& slicePitch, DWORD flags )",49,42,23,8,5,0,2,16,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,MakeSRGB( DXGI_FORMAT fmt ),27,20,10,9,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,MakeTypeless( DXGI_FORMAT fmt ),109,89,23,22,20,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,MakeTypelessUNORM( DXGI_FORMAT fmt ),51,36,18,17,15,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,MakeTypelessFLOAT( DXGI_FORMAT fmt ),27,20,10,9,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,"TexMetadata::ComputeIndex( size_t mip, size_t item, size_t slice ) const",46,36,19,17,9,0,1,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,Blob::Release(),8,7,5,1,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,Blob::Initialize( size_t size ),16,12,9,5,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_DetermineFormat( _In_ const WICPixelFormatGUID& pixelFormat, _In_ DWORD flags, _Out_opt_ WICPixelFormatGUID* pConvert )",85,75,35,23,8,3,2,30,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_DecodeMetadata( _In_ DWORD flags, _In_ IWICBitmapDecoder *decoder, _In_ IWICBitmapFrameDecode *frame, _Out_ TexMetadata& metadata, _Out_opt_ WICPixelFormatGUID* pConvert )",39,31,23,12,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_DecodeSingleFrame( _In_ DWORD flags, _In_ const TexMetadata& metadata, _In_ const WICPixelFormatGUID& convertGUID, _In_ IWICBitmapFrameDecode *frame, _Inout_ ScratchImage& image )",39,32,20,18,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_DecodeMultiframe( _In_ DWORD flags, _In_ const TexMetadata& metadata, _In_ IWICBitmapDecoder *decoder, _Inout_ ScratchImage& image )",102,82,50,41,15,0,5,41,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_EncodeImage( _In_ const Image& image, _In_ DWORD flags, _In_ IWICBitmapFrameEncode* frame, _In_opt_ IPropertyBag2* props, _In_opt_ const GUID* targetFormat )",75,59,36,32,14,0,2,7,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_EncodeSingleFrame( _In_ const Image& image, _In_ DWORD flags, _In_ REFGUID guidContainerFormat, _Inout_ IStream* stream, _In_opt_ const GUID* targetFormat )",50,38,28,17,9,0,3,34,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"_EncodeMultiframe( _In_reads_(nimages) const Image* images, _In_ size_t nimages, _In_ DWORD flags, _In_ REFGUID guidContainerFormat, _Inout_ IStream* stream, _In_opt_ const GUID* targetFormat )",51,39,26,24,11,0,1,2,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"GetMetadataFromWICMemory( LPCVOID pSource, size_t size, DWORD flags, TexMetadata& metadata )",41,30,19,17,8,0,3,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"GetMetadataFromWICFile( LPCWSTR szFile, DWORD flags, TexMetadata& metadata )",25,18,13,11,5,0,2,4,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"LoadFromWICMemory( LPCVOID pSource, size_t size, DWORD flags, TexMetadata* metadata, ScratchImage& image )",62,47,31,21,12,0,3,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"LoadFromWICFile( LPCWSTR szFile, DWORD flags, TexMetadata* metadata, ScratchImage& image )",47,36,25,15,9,0,2,4,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICMemory( const Image& image, DWORD flags, REFGUID guidContainerFormat, Blob& blob, const GUID* targetFormat )",42,31,23,19,10,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICMemory( const Image* images, size_t nimages, DWORD flags, REFGUID guidContainerFormat, Blob& blob, const GUID* targetFormat )",46,34,24,20,11,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICFile( const Image& image, DWORD flags, REFGUID guidContainerFormat, LPCWSTR szFile, const GUID* targetFormat )",25,19,13,13,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICFile( const Image* images, size_t nimages, DWORD flags, REFGUID guidContainerFormat, LPCWSTR szFile, const GUID* targetFormat )",26,20,13,12,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\BC.h,LDRColorA::operator =(_In_ const HDRColorA& c),9,9,9,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\BC.h,"HDRColorALerp(_Out_ HDRColorA *pOut, _In_ const HDRColorA *pC1, _In_ const HDRColorA *pC2, _In_ float s)",6,6,6,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\BC.h,"OptimizeAlpha(float *pX, float *pY, const float *pPoints, size_t cSteps)",128,94,62,22,27,0,7,43,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexP.h,_GetWICDither( _In_ DWORD flags ),17,13,8,4,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexP.h,_GetWICInterp( _In_ DWORD flags ),23,18,11,5,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\scoped.h,safe_handle( HANDLE h ),1,1,1,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,IsValid( DXGI_FORMAT fmt ),6,6,3,2,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,IsCompressed( DXGI_FORMAT fmt ),29,28,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,IsPacked( DXGI_FORMAT fmt ),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,IsVideo( DXGI_FORMAT fmt ),32,28,7,5,2,1,2,30,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,IsSRGB( DXGI_FORMAT fmt ),15,14,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,IsTypeless( DXGI_FORMAT fmt ),34,33,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,HasAlpha( DXGI_FORMAT fmt ),48,47,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,"ComputeScanlines( DXGI_FORMAT fmt, size_t height )",29,28,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,"SaveToDDSMemory( const Image& image, DWORD flags, Blob& blob )",12,11,11,1,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTex.inl,"SaveToDDSFile( const Image& image, DWORD flags, LPCWSTR szFile )",12,11,11,1,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,PrintList(SValue* pValue),6,6,4,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,"LookupByName(const WCHAR* pName, const SValue* pArray)",12,10,6,4,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,"Encode( WCHAR* strSrcFilename, ID3D11Texture2D* pSourceTexture, DXGI_FORMAT fmtEncode, EncoderBase* pEncoder )",31,25,18,4,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,Cleanup(),6,6,6,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,isFloat( std::wstring myString ),5,5,5,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,"ParseCommandLine( int argc, WCHAR* argv[] )",59,56,31,15,3,1,0,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HBC7EncoderCS.cpp,"wmain(int argc, WCHAR* argv[])",160,126,82,23,25,0,9,44,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HEncoderCS10.cpp,"CGPUBC6HEncoder::Initialize( ID3D11Device* pDevice, ID3D11DeviceContext* pContext )",20,15,10,4,4,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HEncoderCS10.cpp,CGPUBC6HEncoder::Cleanup(),4,4,4,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC6HEncoderCS10.cpp,"CGPUBC6HEncoder::GPU_Encode( ID3D11Device* pDevice, ID3D11DeviceContext* pContext, ID3D11Texture2D* pSrcTexture, DXGI_FORMAT dstFormat, ID3D11Buffer** ppDstTextureAsBufOut )",200,171,128,15,24,2,5,40,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC7EncoderCS10.cpp,"CGPUBC7Encoder::Initialize( ID3D11Device* pDevice, ID3D11DeviceContext* pContext )",23,18,12,5,4,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC7EncoderCS10.cpp,CGPUBC7Encoder::Cleanup(),5,5,5,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\BC7EncoderCS10.cpp,"CGPUBC7Encoder::GPU_Encode( ID3D11Device* pDevice, ID3D11DeviceContext* pContext, ID3D11Texture2D* pSrcTexture, DXGI_FORMAT dstFormat, ID3D11Buffer** ppDstTextureAsBufOut )",237,203,155,16,29,0,5,29,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\EncoderBase.cpp,"EncoderBase::GPU_EncodeAndSave( ID3D11Texture2D* pSourceTexture, DXGI_FORMAT fmtEncode, WCHAR* strDstFilename )",73,58,41,10,15,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\EncoderBase.cpp,"EncoderBase::GPU_SaveToFile( ID3D11Texture2D* pSrcTexture, WCHAR* strFilename, DXGI_FORMAT dstFormat, std::vector<ID3D11Buffer*>& subTextureAsBufs )",53,44,30,9,9,2,0,19,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,ispow2( _In_ size_t x ),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,"Dynamic_D3D11CreateDevice( IDXGIAdapter* pAdapter, D3D_DRIVER_TYPE DriverType, HMODULE Software, UINT32 Flags, D3D_FEATURE_LEVEL* pFeatureLevels, UINT FeatureLevels, UINT32 SDKVersion, ID3D11Device** ppDevice, D3D_FEATURE_LEVEL* pFeatureLevel, ID3D11DeviceContext** ppImmediateContext )",62,46,24,8,12,0,4,48,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,"CreateDevice( ID3D11Device** ppDeviceOut, ID3D11DeviceContext** ppContextOut, BOOL bForceRef )",62,44,19,5,9,20,9,224,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,"RunComputeShader( ID3D11DeviceContext* pd3dImmediateContext, ID3D11ComputeShader* pComputeShader, ID3D11ShaderResourceView** pShaderResourceViews, UINT uNumSRVs, ID3D11Buffer* pCBCS, ID3D11UnorderedAccessView* pUnorderedAccessView, UINT X, UINT Y, UINT Z )",14,12,15,0,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,"LoadTextureFromFile( ID3D11Device* pd3dDevice, LPCTSTR lpFileName, DXGI_FORMAT fmtLoadAs, BOOL bNoMips, DWORD dwFilter, ID3D11Texture2D** ppTextureOut )",160,131,89,32,20,2,9,130,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,"CreateAndCopyToCPUBuf( ID3D11Device* pDevice, ID3D11DeviceContext* pd3dImmediateContext, ID3D11Buffer* pBuffer )",19,17,13,2,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.cpp,FileExists( const WCHAR* pszFilename ),11,9,6,4,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.h,SAFE_RELEASE(p),1,1,2,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.h,V_GOTO( x ),1,1,2,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\utils.h,V_RETURN( x ),1,1,2,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"Decode565(_Out_ HDRColorA *pColor, _In_ const uint16_t w565)",5,5,5,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,Encode565(_In_ const HDRColorA *pColor),14,10,8,1,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"OptimizeRGB(_Out_ HDRColorA *pX, _Out_ HDRColorA *pY, _In_reads_(NUM_PIXELS_PER_BLOCK) const HDRColorA *pPoints, _In_ size_t cSteps, _In_ DWORD flags)",249,180,133,26,59,3,10,61,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"DecodeBC1( _Out_writes_(NUM_PIXELS_PER_BLOCK) XMVECTOR *pColor, _In_ const D3DX_BC1 *pBC, _In_ bool isbc1 )",44,35,27,3,9,1,0,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"EncodeBC1(_Out_ D3DX_BC1 *pBC, _In_reads_(NUM_PIXELS_PER_BLOCK) const HDRColorA *pColor, _In_ bool bColorKey, _In_ float alphaRef, _In_ DWORD flags)",303,244,173,29,50,1,9,61,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"EncodeSolidBC1(_Out_ D3DX_BC1 *pBC, _In_reads_(NUM_PIXELS_PER_BLOCK) const HDRColorA *pColor)",28,22,17,1,4,1,2,7,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"D3DXDecodeBC1(XMVECTOR *pColor, const uint8_t *pBC)",3,3,3,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"D3DXEncodeBC1(uint8_t *pBC, const XMVECTOR *pColor, float alphaRef, DWORD flags)",57,46,31,7,11,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"D3DXDecodeBC2(XMVECTOR *pColor, const uint8_t *pBC)",19,11,9,2,6,0,2,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"D3DXEncodeBC2(uint8_t *pBC, const XMVECTOR *pColor, DWORD flags)",69,53,34,10,14,1,2,12,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"D3DXDecodeBC3(XMVECTOR *pColor, const uint8_t *pBC)",38,26,18,5,10,0,2,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.cpp,"D3DXEncodeBC3(uint8_t *pBC, const XMVECTOR *pColor, DWORD flags)",199,147,102,26,44,0,8,39,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FloatToSNorm( _In_ float fVal, _Out_ int8_t *piSNorm )",20,16,9,4,4,2,0,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FindEndPointsBC4U( _In_reads_(BLOCK_SIZE) const float theTexelsU[], _Out_ uint8_t &endpointU_0, _Out_ uint8_t &endpointU_1)",51,37,27,3,9,0,5,35,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FindEndPointsBC4S(_In_reads_(BLOCK_SIZE) const float theTexelsU[], _Out_ int8_t &endpointU_0, _Out_ int8_t &endpointU_1)",51,37,27,3,9,0,5,35,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FindEndPointsBC5U( _In_reads_(BLOCK_SIZE) const float theTexelsU[], _In_reads_(BLOCK_SIZE) const float theTexelsV[], _Out_ uint8_t &endpointU_0, _Out_ uint8_t &endpointU_1, _Out_ uint8_t &endpointV_0, _Out_ uint8_t &endpointV_1)",4,3,3,0,0,0,1,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FindEndPointsBC5S( _In_reads_(BLOCK_SIZE) const float theTexelsU[], _In_reads_(BLOCK_SIZE) const float theTexelsV[], _Out_ int8_t &endpointU_0, _Out_ int8_t &endpointU_1, _Out_ int8_t &endpointV_0, _Out_ int8_t &endpointV_1)",4,3,3,0,0,0,1,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FindClosestUNORM(_Inout_ BC4_UNORM* pBC, _In_reads_(NUM_PIXELS_PER_BLOCK) const float theTexelsU[])",22,22,14,4,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"FindClosestSNORM(_Inout_ BC4_SNORM* pBC, _In_reads_(NUM_PIXELS_PER_BLOCK) const float theTexelsU[])",22,22,14,4,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXDecodeBC4U( XMVECTOR *pColor, const uint8_t *pBC )",10,8,6,1,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXDecodeBC4S(XMVECTOR *pColor, const uint8_t *pBC)",10,8,6,1,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXEncodeBC4U( uint8_t *pBC, const XMVECTOR *pColor, DWORD flags )",17,13,11,1,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXEncodeBC4S( uint8_t *pBC, const XMVECTOR *pColor, DWORD flags )",17,13,11,1,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXDecodeBC5U(XMVECTOR *pColor, const uint8_t *pBC)",11,9,7,1,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXDecodeBC5S(XMVECTOR *pColor, const uint8_t *pBC)",11,9,7,1,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXEncodeBC5U( uint8_t *pBC, const XMVECTOR *pColor, DWORD flags )",30,25,17,1,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC4BC5.cpp,"D3DXEncodeBC5S( uint8_t *pBC, const XMVECTOR *pColor, DWORD flags )",30,25,17,1,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"Swap( T& a, T& b )",4,4,4,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"IsFixUpOffset(_In_range_(0,2) size_t uPartitions, _In_range_(0,63) size_t uShape, _In_range_(0,15) size_t uOffset)",11,11,7,4,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"ErrorMetricRGB(_In_ const LDRColorA& a, _In_ const LDRColorA& b)",9,5,5,1,0,0,4,13,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"ErrorMetricAlpha(_In_ const LDRColorA& a, _In_ const LDRColorA& b)",3,3,3,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"ErrorMetric(_In_ const LDRColorA& a, _In_ const LDRColorA& b)",2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,TransformForward(_Inout_updates_all_(BC6H_MAX_REGIONS) INTEndPntPair aEndPts[]),4,4,4,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"TransformInverse(_Inout_updates_all_(BC6H_MAX_REGIONS) INTEndPntPair aEndPts[], _In_ const LDRColorA& Prec, _In_ bool bSigned)",11,11,9,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"Norm(_In_ const INTColor& a, _In_ const INTColor& b)",5,5,5,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"NBits(_In_ int n, _In_ bool bIsSigned)",17,17,11,6,0,1,0,8,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"OptimizeRGB(_In_reads_(NUM_PIXELS_PER_BLOCK) const HDRColorA* const pPoints, _Out_ HDRColorA* pX, _Out_ HDRColorA* pY, _In_ size_t cSteps, _In_ size_t cPixels, _In_reads_(cPixels) const size_t* pIndex)",185,139,108,28,36,0,10,58,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"OptimizeRGBA(_In_reads_(NUM_PIXELS_PER_BLOCK) const HDRColorA* const pPoints, _Out_ HDRColorA* pX, _Out_ HDRColorA* pY, _In_ size_t cSteps, _In_ size_t cPixels, _In_reads_(cPixels) const size_t* pIndex)",158,120,93,31,27,0,11,65,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"ComputeError(_Inout_ const LDRColorA& pixel, _In_reads_(1 << uIndexPrec) const LDRColorA aPalette[], _In_ uint8_t uIndexPrec, _In_ uint8_t uIndexPrec2, _Out_opt_ size_t* pBestIndex = nullptr, _Out_opt_ size_t* pBestIndex2 = nullptr)",59,56,32,19,3,3,0,18,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,FillWithErrorColors( _Out_writes_(NUM_PIXELS_PER_BLOCK) HDRColorA* pOut ),11,9,4,1,0,0,2,15,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::Decode(bool bSigned, HDRColorA* pOut) const",145,125,87,13,15,0,5,18,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::Encode(bool bSigned, const HDRColorA* const pIn)",41,32,20,6,5,0,4,57,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::Quantize(int iValue, int prec, bool bSigned)",24,23,16,4,1,1,0,8,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::Unquantize(int comp, uint8_t uBitsPerComp, bool bSigned)",32,29,19,7,3,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::FinishUnquantize(int comp, bool bSigned)",9,9,5,3,0,2,0,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::EndPointsFit(const EncodeParams* pEP, const INTEndPntPair aEndPts[])",37,33,25,6,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::GeneratePaletteQuantized(const EncodeParams* pEP, const INTEndPntPair& endPts, INTColor aPalette[]) const",38,33,23,2,3,0,2,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::MapColorsQuantized(const EncodeParams* pEP, const INTColor aColors[], size_t np, const INTEndPntPair &endPts) const",21,19,15,5,2,1,0,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::PerturbOne(const EncodeParams* pEP, const INTColor aColors[], size_t np, uint8_t ch, const INTEndPntPair& oldEndPts, INTEndPntPair& newEndPts, float fOldErr, int do_b) const",55,48,30,10,4,0,3,33,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC6HBC7.cpp,"D3DX_BC6H::OptimizeOne(const EncodeParams* pEP, const INTColor aColors[], size_t np, float aOrgErr, const INTEndPntPair &aOrgEndPts, INTEndPntPair &aOptEndPts) const",47,39,28,8,4,5,4,59,
