File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\lshw-master\src\core\sysfs.cc,"entry::byBus(string devbus, string devname)",3,3,3,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,"entry::byClass(string devclass, string devname)",3,3,3,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::entry(const string & devpath),3,3,3,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::operator =(const entry & e),4,3,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::entry(const entry & e),4,3,3,0,1,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::~entry(),2,2,2,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::hassubdir(const string & s),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::name_in_class(const string & classname) const,23,17,13,6,5,0,1,6,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::name() const,2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::parent() const,3,3,3,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,sysfs::entries_by_bus(const string & busname),15,13,10,4,2,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,scan_sysfs(hwNode & n),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,usbhost(unsigned bus),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,"usbhandle(unsigned bus, unsigned level, unsigned dev)",6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,"usbbusinfo(unsigned bus, unsigned level, unsigned port)",9,7,5,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,usbspeed(float speed),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,"addUSBChild(hwNode & n, hwNode & device, unsigned bus, unsigned lev, unsigned prnt)",37,34,22,8,2,2,1,12,
F:\benchmark\lshw-master\src\core\usb.cc,"setUSBClass(hwNode & device, unsigned cls, unsigned sub, unsigned prot)",116,115,74,36,1,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,"describeUSB(hwNode & device, unsigned vendor, unsigned prodid)",11,8,7,3,3,0,0,0,
F:\benchmark\lshw-master\src\core\usb.cc,load_usbids(const string & name),52,46,29,11,6,3,0,8,
F:\benchmark\lshw-master\src\core\usb.cc,scan_usb(hwNode & n),152,144,98,32,8,0,0,0,
F:\benchmark\lshw-master\src\core\version.cc,getpackageversion(),26,20,14,8,6,3,0,12,
F:\benchmark\lshw-master\src\core\version.cc,"txtquery(const char *name, const char *domain, unsigned int *ttl)",51,37,28,18,14,2,0,4,
F:\benchmark\lshw-master\src\core\version.cc,checkupdates(),7,5,4,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\virtio.cc,virtio_class(const string & driver),6,6,4,5,0,0,0,0,
F:\benchmark\lshw-master\src\core\virtio.cc,"scan_virtio_block(hwNode & device, const sysfs::entry & entry)",7,7,6,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\virtio.cc,scan_virtio(hwNode & n),39,29,21,9,8,0,2,19,
F:\benchmark\lshw-master\src\core\volumes.cc,uuid(const uint8_t s_uuid[16]),5,4,4,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\volumes.cc,"datetime(time_t timestamp, bool utc = true)",15,14,9,4,1,0,0,0,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_ext2(hwNode & n, source & s)",109,97,63,27,12,2,0,7,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_luks(hwNode & n, source & s)",31,25,22,8,5,2,1,10,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_reiserfs(hwNode & n, source & s)",59,48,32,15,10,1,1,6,
F:\benchmark\lshw-master\src\core\volumes.cc,dos_serial(unsigned long serial),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_fat(hwNode & n, source & s)",59,47,38,10,11,2,1,9,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_hfsx(hwNode & n, source & s)",72,60,42,20,11,3,1,16,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_hfs(hwNode & n, source & s)",43,35,26,11,7,2,1,11,
F:\benchmark\lshw-master\src\core\volumes.cc,ntfs2utc(int64_t ntfs_time),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_ntfs(hwNode & n, source & s)",130,111,80,30,15,6,4,26,
F:\benchmark\lshw-master\src\core\volumes.cc,"detect_swap(hwNode & n, source & s)",55,47,37,11,8,3,0,10,
F:\benchmark\lshw-master\src\core\volumes.cc,"scan_volume(hwNode & n, source & s)",19,17,11,6,2,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,clear_list(GtkWidget * list1),5,4,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,"populate_sublist(GtkWidget * list1, hwNode * root, hwNode *current=NULL)",58,44,34,6,14,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,create_tags(GtkTextBuffer *buffer),86,59,28,1,26,4,1,18,
F:\benchmark\lshw-master\src\gui\engine.cc,display(GtkWidget * mainwindow),14,11,8,1,3,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,status(const char *message),13,9,7,3,4,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,refresh(GtkWidget *mainwindow),39,27,27,1,8,0,4,16,
F:\benchmark\lshw-master\src\gui\engine.cc,"change_selection(unsigned list, GtkTreeView *treeview)",17,12,11,3,5,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,"find_parent(hwNode * n, hwNode *sub)",14,10,8,6,4,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,"browse(unsigned list, GtkTreeView *treeview)",55,48,34,8,4,1,3,10,
F:\benchmark\lshw-master\src\gui\engine.cc,go_back(GtkWidget *mainwindow),21,18,13,4,3,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,guess_format(char *s),16,11,7,9,5,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,"fix_filename(char *s, const char *extension)",11,8,7,3,3,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,"redirect_cout(std::ofstream &out, bool enable = true)",10,9,6,1,1,0,0,0,
F:\benchmark\lshw-master\src\gui\engine.cc,save_as(GtkWidget *mainwindow),146,132,86,17,13,3,1,13,
F:\benchmark\lshw-master\src\gui\print-gui.cc,"printattr(const string & name, const string & value, GtkTextBuffer *buffer, GtkTextIter &iter)",7,6,6,1,1,0,0,0,
F:\benchmark\lshw-master\src\gui\print-gui.cc,"printsize(long long value, const hwNode & node, const string & name, GtkTextBuffer *buffer, GtkTextIter &iter)",34,30,14,7,4,0,0,0,
F:\benchmark\lshw-master\src\gui\print-gui.cc,"inserticon(const string & icon, const string & comment, GtkTextBuffer *buffer, GtkTextIter &iter, GtkTextView * textview)",17,14,8,1,2,1,1,6,
F:\benchmark\lshw-master\src\gui\print-gui.cc,"printmarkup(const hwNode & node, GtkTextView *textview, const string & hwpath)",136,107,70,25,28,1,1,11,
F:\benchmark\lshw-master\src\gui\print-gui.cc,"find_parent(hwNode * n, hwNode *sub)",14,10,8,6,4,0,0,0,
F:\benchmark\lshw-master\src\gui\print-gui.cc,"gethwpath( hwNode & n, hwNode & base)",8,6,5,2,2,0,0,0,
