File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CBaseCamera::HandleMessages( HWND hWnd, UINT uMsg, WPARAM wParam, LPARAM lParam )",126,104,54,20,10,0,12,88
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CBaseCamera::GetInput( bool bGetKeyboardInput, bool bGetMouseInput, bool bGetGamepadInput )",71,59,32,15,7,0,5,36
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CBaseCamera::UpdateMouseDelta(),41,24,22,1,6,0,11,95
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CBaseCamera::UpdateVelocity( _In_ float fElapsedTime ),61,38,26,3,11,0,12,93
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CBaseCamera::MapKey( _In_ UINT nKey ),51,45,23,22,4,2,2,19
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CBaseCamera::Reset(),5,4,4,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CFirstPersonCamera::CFirstPersonCamera(),1,1,1,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CFirstPersonCamera::FrameMove( _In_ float fElapsedTime ),83,49,34,10,16,0,18,128
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CFirstPersonCamera::SetRotateButtons( bool bLeft, bool bMiddle, bool bRight, bool bRotateWithoutButtonDown )",5,5,3,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CModelViewerCamera::CModelViewerCamera(),10,8,8,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CModelViewerCamera::FrameMove( _In_ float fElapsedTime ),100,55,49,5,23,1,22,206
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CModelViewerCamera::SetDragRect( _In_ const RECT& rc ),7,5,5,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CModelViewerCamera::Reset(),12,10,10,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CModelViewerCamera::SetViewParams( FXMVECTOR vEyePt, FXMVECTOR vLookatPt )",15,9,9,0,3,0,3,20
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CModelViewerCamera::HandleMessages( HWND hWnd, UINT uMsg, WPARAM wParam, LPARAM lParam )",80,71,28,11,9,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CDXUTDirectionWidget::CDXUTDirectionWidget(),9,7,7,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CDXUTDirectionWidget::HandleMessages( HWND hWnd, UINT uMsg, WPARAM wParam, LPARAM lParam )",66,60,30,11,6,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CDXUTDirectionWidget::UpdateLightDir(),34,22,22,1,7,0,5,49
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CDXUTDirectionWidget::OnRender( FXMVECTOR color, CXMMATRIX mView, CXMMATRIX mProj, FXMVECTOR vEyePt )",7,6,6,1,0,0,1,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CDXUTDirectionWidget::StaticOnD3D11CreateDevice( ID3D11Device* pd3dDevice, ID3D11DeviceContext* pd3dImmediateContext )",5,4,4,1,0,0,1,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CDXUTDirectionWidget::StaticOnD3D11DestroyDevice(),2,1,1,0,0,0,1,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,D3DCOLOR_TO_D3DCOLORVALUE( DWORD c ),5,5,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,RectWidth( RECT& rc ),2,2,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,RectHeight( RECT& rc ),2,2,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"InitFont11( _In_ ID3D11Device* pd3d11Device, _In_ ID3D11InputLayout* pInputLayout )",9,7,7,1,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,EndFont11(),4,4,4,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,BeginText11(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"DrawText11DXUT( ID3D11Device* pd3dDevice, ID3D11DeviceContext* pd3d11DeviceContext, LPCWSTR strText, const RECT& rcScreen, XMFLOAT4 vFontColor, float fBBWidth, float fBBHeight, bool bCenter )",89,67,60,3,16,0,6,36
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"EndText11( ID3D11Device* pd3dDevice, ID3D11DeviceContext* pd3d11DeviceContext )",58,47,40,4,8,0,3,13
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::CDXUTDialog(),5,4,4,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::~CDXUTDialog(),12,9,7,1,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::Init( CDXUTDialogResourceManager* pManager, bool bRegisterDialog )",7,6,5,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::Init( CDXUTDialogResourceManager* pManager, bool bRegisterDialog, LPCWSTR pszControlTextureFilename )",6,6,5,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::Init( CDXUTDialogResourceManager* pManager, bool bRegisterDialog, LPCWSTR szControlTextureResourceName, HMODULE hControlTextureResourceModule )",7,6,5,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetCallback( PCALLBACKDXUTGUIEVENT pCallback, void* pUserContext )",9,4,4,0,1,0,4,47
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::RemoveControl( _In_ int ID ),22,17,10,5,3,0,2,8
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::RemoveAllControls(),13,11,7,3,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::Refresh(),18,14,9,4,4,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::OnRender( _In_ float fElapsedTime ),114,78,53,13,18,1,18,126
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SendEvent( UINT nEvent, bool bTriggeredByUser, CDXUTControl* pControl )",11,6,4,2,2,0,3,25
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetFont( UINT index, LPCWSTR strFaceName, LONG height, LONG weight )",18,10,8,2,3,0,5,61
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetFont( _In_ UINT index ) const,4,4,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetTexture( UINT index, LPCWSTR strFilename )",18,10,8,2,3,0,5,61
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetTexture( UINT index, LPCWSTR strResourceName, HMODULE hResourceModule )",18,10,8,2,3,0,5,61
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetTexture( _In_ UINT index ) const,4,4,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::MsgProc( HWND hWnd, UINT uMsg, WPARAM wParam, LPARAM lParam )",256,192,79,55,26,0,38,353
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetControlAtPoint( _In_ const POINT& pt ) const,20,13,7,5,2,0,5,41
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetControlEnabled( _In_ int ID ) const,6,5,4,3,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetControlEnabled( _In_ int ID, _In_ bool bEnabled )",6,5,4,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::OnMouseUp( _In_ const POINT& pt ),4,4,4,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::OnMouseMove( _In_ const POINT& pt ),16,9,6,3,3,0,4,35
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetDefaultElement( UINT nControlType, UINT iElement, CDXUTElement* pElement )",25,19,13,6,4,0,2,19
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::GetDefaultElement( UINT nControlType, UINT iElement ) const",11,10,5,4,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddStatic( int ID, LPCWSTR strText, int x, int y, int width, int height, bool bIsDefault, CDXUTStatic** ppCreated )",23,16,13,6,6,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddButton( int ID, LPCWSTR strText, int x, int y, int width, int height, UINT nHotkey, bool bIsDefault, CDXUTButton** ppCreated )",24,17,14,6,6,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddCheckBox( int ID, LPCWSTR strText, int x, int y, int width, int height, bool bChecked, UINT nHotkey, bool bIsDefault, CDXUTCheckBox** ppCreated )",25,18,15,6,6,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddRadioButton( int ID, UINT nButtonGroup, LPCWSTR strText, int x, int y, int width, int height, bool bChecked, UINT nHotkey, bool bIsDefault, CDXUTRadioButton** ppCreated )",27,20,17,6,6,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddComboBox( int ID, int x, int y, int width, int height, UINT nHotkey, bool bIsDefault, CDXUTComboBox** ppCreated )",23,16,13,6,6,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddSlider( int ID, int x, int y, int width, int height, int min, int max, int value, bool bIsDefault, CDXUTSlider** ppCreated )",25,18,15,6,6,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddEditBox( int ID, LPCWSTR strText, int x, int y, int width, int height, bool bIsDefault, CDXUTEditBox** ppCreated )",25,17,13,7,7,0,1,5
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::AddListBox( int ID, int x, int y, int width, int height, DWORD dwStyle, CDXUTListBox** ppCreated )",21,15,12,6,5,0,1,5
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::InitControl( _In_ CDXUTControl* pControl ),18,12,8,5,5,0,1,6
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::AddControl( _In_ CDXUTControl* pControl ),11,7,6,3,3,0,1,4
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetControl( _In_ int ID ) const,12,9,5,4,1,0,2,11
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::GetControl( _In_ int ID, _In_ UINT nControlType ) const",12,9,5,4,1,0,2,11
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetNextControl( _In_ CDXUTControl* pControl ),15,9,7,2,3,0,3,29
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::GetPrevControl( _In_ CDXUTControl* pControl ),18,11,8,3,4,0,3,29
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::ClearRadioButtonGroup( _In_ UINT nButtonGroup ),12,10,5,3,1,0,1,9
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::ClearComboBox( _In_ int ID ),6,5,4,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::RequestFocus( _In_ CDXUTControl* pControl ),12,9,6,3,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::DrawRect( const RECT* pRect, DWORD color )",5,4,4,1,0,0,1,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::DrawSprite( CDXUTElement* pElement, const RECT* prcDest, float fDepth )",78,54,51,6,17,0,7,64
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::CalcTextRect( LPCWSTR strText, CDXUTElement* pElement, const RECT* prcDest, int nCount )",11,8,7,3,2,0,1,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::DrawText( LPCWSTR strText, CDXUTElement* pElement, const RECT* prcDest, bool bShadow, bool bCenter )",36,25,17,5,9,0,2,18
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialog::SetBackgroundColors( DWORD colorTopLeft, DWORD colorTopRight, DWORD colorBottomLeft, DWORD colorBottomRight )",5,5,5,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::SetNextDialog( _In_ CDXUTDialog* pNextDialog ),7,6,4,2,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::ClearFocus(),8,7,5,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::FocusDefaultControl(),15,11,7,2,1,0,3,19
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::OnCycleFocus( _In_ bool bForward ),127,92,55,26,11,2,24,207
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialog::InitDefaultElements(),291,137,137,0,60,0,94,216
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::CDXUTDialogResourceManager(),1,1,1,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::~CDXUTDialogResourceManager(),12,11,7,2,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialogResourceManager::MsgProc( HWND hWnd, UINT uMsg, WPARAM wParam, LPARAM lParam )",6,6,6,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialogResourceManager::OnD3D11CreateDevice( ID3D11Device* pd3dDevice, ID3D11DeviceContext* pd3d11DeviceContext )",122,96,87,5,18,0,8,31
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialogResourceManager::OnD3D11ResizedSwapChain( ID3D11Device* pd3dDevice, const DXGI_SURFACE_DESC* pBackBufferSurfaceDesc )",9,6,6,1,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::OnD3D11ReleasingSwapChain(),1,1,1,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::OnD3D11DestroyDevice(),33,22,20,1,6,0,5,23
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::StoreD3D11State( _In_ ID3D11DeviceContext* pd3dImmediateContext ),5,5,5,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::RestoreD3D11State( _In_ ID3D11DeviceContext* pd3dImmediateContext ),10,9,9,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::ApplyRenderUI11( _In_ ID3D11DeviceContext* pd3dImmediateContext ),14,11,12,0,1,0,2,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::ApplyRenderUIUntex11( _In_ ID3D11DeviceContext* pd3dImmediateContext ),14,11,12,0,1,0,2,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::BeginSprites11( ),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialogResourceManager::EndSprites11( ID3D11Device* pd3dDevice, ID3D11DeviceContext* pd3dImmediateContext )",49,40,34,3,6,0,3,13
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::RegisterDialog( _In_ CDXUTDialog* pDialog ),17,11,7,5,3,0,3,17
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::UnregisterDialog( _In_ CDXUTDialog* pDialog ),26,22,12,5,3,0,1,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::EnableKeyboardInputForAllDialogs(),4,3,2,1,0,0,1,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialogResourceManager::AddFont( LPCWSTR strFaceName, LONG height, LONG weight )",30,23,16,6,4,0,3,24
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::AddTexture( _In_z_ LPCWSTR strFilename ),30,21,15,6,6,1,3,27
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTDialogResourceManager::AddTexture( LPCWSTR strResourceName, HMODULE hResourceModule )",49,38,22,11,6,2,5,35
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTDialogResourceManager::CreateTexture11( _In_ UINT iTexture ),35,27,21,7,6,0,2,5
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTControl::CDXUTControl( _In_opt_ CDXUTDialog* pDialog ),22,18,18,0,4,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTControl::~CDXUTControl(),7,7,5,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTControl::SetTextColor( _In_ DWORD Color ),5,4,3,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTControl::SetElement( _In_ UINT iElement, _In_ CDXUTElement* pElement )",19,13,9,6,4,0,2,10
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTControl::Refresh(),8,7,5,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTControl::UpdateRects(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTStatic::CDXUTStatic( _In_opt_ CDXUTDialog* pDialog ),13,10,8,1,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTStatic::Render( _In_ float fElapsedTime ),14,9,7,2,5,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTStatic::GetTextCopy( LPWSTR strDest, UINT bufferCount ) const",11,7,5,3,2,0,2,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTStatic::SetText( _In_z_ LPCWSTR strText ),9,8,6,3,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTButton::CDXUTButton( _In_opt_ CDXUTDialog* pDialog ),6,5,5,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTButton::HandleKeyboard( UINT uMsg, WPARAM wParam, LPARAM lParam )",33,30,15,9,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTButton::HandleMouse( UINT uMsg, const POINT& pt, WPARAM wParam, LPARAM lParam )",49,36,22,13,11,0,2,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTButton::Render( _In_ float fElapsedTime ),61,43,32,2,14,0,4,11
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTCheckBox::CDXUTCheckBox( _In_opt_ CDXUTDialog* pDialog ),5,4,4,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTCheckBox::HandleKeyboard( UINT uMsg, WPARAM wParam, LPARAM lParam )",33,30,15,9,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTCheckBox::HandleMouse( UINT uMsg, const POINT& pt, WPARAM wParam, LPARAM lParam )",46,34,21,12,10,0,2,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTCheckBox::SetCheckedInternal( bool bChecked, bool bFromInput )",4,3,3,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTCheckBox::ContainsPoint( _In_ const POINT& pt ),3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTCheckBox::UpdateRects(),8,6,6,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTCheckBox::Render( _In_ float fElapsedTime ),33,25,18,3,8,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTRadioButton::CDXUTRadioButton( _In_opt_ CDXUTDialog* pDialog ),3,3,3,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTRadioButton::HandleKeyboard( UINT uMsg, WPARAM wParam, LPARAM lParam )",37,32,17,9,5,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTRadioButton::HandleMouse( UINT uMsg, const POINT& pt, WPARAM wParam, LPARAM lParam )",51,38,24,12,11,0,2,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,"CDXUTRadioButton::SetCheckedInternal( bool bChecked, bool bClearGroup, bool bFromInput )",6,5,4,1,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTComboBox::CDXUTComboBox( _In_opt_ CDXUTDialog* pDialog ),10,8,8,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTComboBox::~CDXUTComboBox(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTComboBox::SetTextColor( _In_ DWORD Color ),10,7,5,2,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTgui.cpp,CDXUTComboBox::UpdateRects(),33,23,21,1,7,0,3,21
